"path","basename","classification"
"../www/images/species//Colocasia_coryli/2425c_corylinp.jpg","2425c_corylinp.jpg","good"
"../www/images/species//Colocasia_coryli/2425nuttreetussocklarvaegf.jpg","2425nuttreetussocklarvaegf.jpg","bad"
"../www/images/species//Colocasia_coryli/thumbnail/2425nuttreetussock.jpg","2425nuttreetussock.jpg","good"
"../www/images/species//Colostygia_multistrigaria/1775c_multistrigariafwp.jpg","1775c_multistrigariafwp.jpg","good"
"../www/images/species//Colostygia_multistrigaria/mottledgreyapril99.jpg","mottledgreyapril99.jpg","good"
"../www/images/species//Colostygia_multistrigaria/mottledgreyirt.jpg","mottledgreyirt.jpg","good"
"../www/images/species//Colostygia_multistrigaria/thumbnail/1775c_multistrigariamwp.jpg","1775c_multistrigariamwp.jpg","good"
"../www/images/species//Colostygia_olivata/thumbnail/1774beechgreencarpet.jpg","1774beechgreencarpet.jpg","good"
"../www/images/species//Colostygia_pectinataria/1776c_pectinatarialarvabs.jpg","1776c_pectinatarialarvabs.jpg","bad"
"../www/images/species//Colostygia_pectinataria/1776greencarpet.jpg","1776greencarpet.jpg","good"
"../www/images/species//Colostygia_pectinataria/thumbnail/1776_colostygia_pectinatariangd.jpg","1776_colostygia_pectinatariangd.jpg","good"
"../www/images/species//Colotois_pennaria/1923featheredthornlarvagf.jpg","1923featheredthornlarvagf.jpg","bad"
"../www/images/species//Colotois_pennaria/1923featheredthornrl.jpg","1923featheredthornrl.jpg","good"
"../www/images/species//Colotois_pennaria/featheredthorn280998.jpg","featheredthorn280998.jpg","good"
"../www/images/species//Colotois_pennaria/thumbnail/featheredthornngd.jpg","featheredthornngd.jpg","good"
"../www/images/species//Comibaena_bajularia/thumbnail/1667blotchedemerald.jpg","1667blotchedemerald.jpg","good"
"../www/images/species//Conistra_erythrocephala/thumbnail/2261conistraerythrocephalacs.jpg","2261conistraerythrocephalacs.jpg","good"
"../www/images/species//Conistra_ligula/thumbnail/darkchestnutngd.jpg","darkchestnutngd.jpg","good"
"../www/images/species//Conistra_rubiginea/thumbnail/2260rubiginearv.jpg","2260rubiginearv.jpg","good"
"../www/images/species//Conistra_vaccinii/2258c_vacciniiwp.jpg","2258c_vacciniiwp.jpg","good"
"../www/images/species//Conistra_vaccinii/thumbnail/2258c_vacciniinr.jpg","2258c_vacciniinr.jpg","good"
"../www/images/species//Coscinia_cribraria/thumbnail/speckledfootman.jpg","speckledfootman.jpg","good"
"../www/images/species//Cosmia_affinis/lesserspottedpinion.jpg","lesserspottedpinion.jpg","good"
"../www/images/species//Cosmia_affinis/thumbnail/lesser-sppinion.jpg","lesser-sppinion.jpg","good"
"../www/images/species//Cosmia_diffinis/2317_cosmia_diffinis_l5_monkswoodngd.jpg","2317_cosmia_diffinis_l5_monkswoodngd.jpg","bad"
"../www/images/species//Cosmia_diffinis/thumbnail/2317_cosmia_diffinis_monkswoodngd.jpg","2317_cosmia_diffinis_monkswoodngd.jpg","good"
"../www/images/species//Cosmia_pyralina/thumbnail/2319c_pyralinajw.jpg","2319c_pyralinajw.jpg","good"
"../www/images/species//Cosmia_trapezina/2318c_trapezinanp.jpg","2318c_trapezinanp.jpg","good"
"../www/images/species//Cosmia_trapezina/2318c_trapezinapupabs.jpg","2318c_trapezinapupabs.jpg","bad"
"../www/images/species//Cosmia_trapezina/2318cosmiatrapezina2ik.jpg","2318cosmiatrapezina2ik.jpg","good"
"../www/images/species//Cosmia_trapezina/thumbnail/2318cosmia_trapezinaik.jpg","2318cosmia_trapezinaik.jpg","good"
"../www/images/species//Cosmorhoe_ocellata/1752c_ocellatacj.jpg","1752c_ocellatacj.jpg","good"
"../www/images/species//Cosmorhoe_ocellata/thumbnail/1752cosmorhoeocellataik.jpg","1752cosmorhoeocellataik.jpg","good"
"../www/images/species//Cossus_cossus/0162goatmothlarvagf.jpg","0162goatmothlarvagf.jpg","bad"
"../www/images/species//Cossus_cossus/thumbnail/0162goatmoth.jpg","0162goatmoth.jpg","good"
"../www/images/species//Craniophora_ligustri/coronet260898.jpg","coronet260898.jpg","good"
"../www/images/species//Craniophora_ligustri/thumbnail/2291c_ligustripj.jpg","2291c_ligustripj.jpg","good"
"../www/images/species//Crocallis_elinguaria/1921_crocallis_elinguariangd.jpg","1921_crocallis_elinguariangd.jpg","good"
"../www/images/species//Crocallis_elinguaria/1921c_elinguariaeggsbs.jpg","1921c_elinguariaeggsbs.jpg","bad"
"../www/images/species//Crocallis_elinguaria/1921c_elinguarialarvabs.jpg","1921c_elinguarialarvabs.jpg","bad"
"../www/images/species//Crocallis_elinguaria/1921c_elinguariaph.jpg","1921c_elinguariaph.jpg","good"
"../www/images/species//Crocallis_elinguaria/1921scallopedoak_ab_unicolorrl.jpg","1921scallopedoak_ab_unicolorrl.jpg","good"
"../www/images/species//Crocallis_elinguaria/thumbnail/1921c_elinguariabs.jpg","1921c_elinguariabs.jpg","good"
"../www/images/species//Cryphia_algae/2292c_algaeab.jpg","2292c_algaeab.jpg","good"
"../www/images/species//Cryphia_algae/thumbnail/2292c_algaerb.jpg","2292c_algaerb.jpg","good"
"../www/images/species//Cryphia_algae/treelichenbeauty.jpg","treelichenbeauty.jpg","good"
"../www/images/species//Cryphia_domestica/thumbnail/2293marbledbeauty.jpg","2293marbledbeauty.jpg","good"
"../www/images/species//Cryphia_muralis/2295c_muralispk.jpg","2295c_muralispk.jpg","good"
"../www/images/species//Cryphia_muralis/thumbnail/2295_cryphia_muralis_whitelye-gwentngd.jpg","2295_cryphia_muralis_whitelye-gwentngd.jpg","good"
"../www/images/species//Ctenoplusia_limbirena/thumbnail/1784bscarbankgemjp.jpg","1784bscarbankgemjp.jpg","good"
"../www/images/species//Cucullia_absinthii/2211c_absinthiiiw2.jpg","2211c_absinthiiiw2.jpg","good"
"../www/images/species//Cucullia_absinthii/thumbnail/2211c_absinthiiiw.jpg","2211c_absinthiiiw.jpg","good"
"../www/images/species//Cucullia_asteris/thumbnail/2217star-wortgf.jpg","2217star-wortgf.jpg","good"
"../www/images/species//Cucullia_chamomillae/2214c_chamomillaelarvanr.jpg","2214c_chamomillaelarvanr.jpg","bad"
"../www/images/species//Cucullia_chamomillae/chamomilesharklarva.jpg","chamomilesharklarva.jpg","bad"
"../www/images/species//Cucullia_chamomillae/thumbnail/chamomileshark1.jpg","chamomileshark1.jpg","good"
"../www/images/species//Cucullia_umbratica/2216c_umbratica2njr.jpg","2216c_umbratica2njr.jpg","good"
"../www/images/species//Cucullia_umbratica/2216c_umbraticanjr.jpg","2216c_umbraticanjr.jpg","good"
"../www/images/species//Cucullia_umbratica/2216theshark.jpg","2216theshark.jpg","good"
"../www/images/species//Cucullia_umbratica/thumbnail/2216c_umbraticapc.jpg","2216c_umbraticapc.jpg","good"
"../www/images/species//Cybosia_mesomella/thumbnail/fourdottedfootman.jpg","fourdottedfootman.jpg","good"
"../www/images/species//Cyclophora_albipunctata/birchmochalarvaik.jpg","birchmochalarvaik.jpg","bad"
"../www/images/species//Cyclophora_albipunctata/birchmochapupaik.jpg","birchmochapupaik.jpg","bad"
"../www/images/species//Cyclophora_albipunctata/thumbnail/birchmochaik.jpg","birchmochaik.jpg","good"
"../www/images/species//Cyclophora_annularia/themochalarva2.jpg","themochalarva2.jpg","bad"
"../www/images/species//Cyclophora_annularia/themochalarvagreen.jpg","themochalarvagreen.jpg","good"
"../www/images/species//Cyclophora_annularia/thumbnail/1676cyclophoraannulariaik.jpg","1676cyclophoraannulariaik.jpg","good"
"../www/images/species//Cyclophora_linearia/claytriplelinessummerrb.jpg","claytriplelinessummerrb.jpg","good"
"../www/images/species//Cyclophora_linearia/thumbnail/claytriplelines.jpg","claytriplelines.jpg","good"
"../www/images/species//Cyclophora_pendularia/thumbnail/dingymocha.jpg","dingymocha.jpg","good"
"../www/images/species//Cyclophora_porata/thumbnail/1679falsemocharpj.jpg","1679falsemocharpj.jpg","good"
"../www/images/species//Cyclophora_punctaria/maidensblushlarva.jpg","maidensblushlarva.jpg","bad"
"../www/images/species//Cyclophora_punctaria/maidensblushlarva2.jpg","maidensblushlarva2.jpg","bad"
"../www/images/species//Cyclophora_punctaria/maidensblushpupa.jpg","maidensblushpupa.jpg","bad"
"../www/images/species//Cyclophora_punctaria/thumbnail/maidensblush.jpg","maidensblush.jpg","good"
"../www/images/species//Cyclophora_puppillaria/thumbnail/1678cyclophora_puppillariatd.jpg","1678cyclophora_puppillariatd.jpg","good"
"../www/images/species//Cymatophorima_diluta/1658oaklutestringrpj.jpg","1658oaklutestringrpj.jpg","good"
"../www/images/species//Cymatophorima_diluta/thumbnail/1658c_dilutatb.jpg","1658c_dilutatb.jpg","good"
"../www/images/species//Daphnis_nerii/1985oleanderhawkmothlarvagf.jpg","1985oleanderhawkmothlarvagf.jpg","bad"
"../www/images/species//Daphnis_nerii/nerii_adultnp.jpg","nerii_adultnp.jpg","good"
"../www/images/species//Daphnis_nerii/nerii_pupae.jpg","nerii_pupae.jpg","bad"
"../www/images/species//Daphnis_nerii/thumbnail/1985d_neriiph.jpg","1985d_neriiph.jpg","good"
"../www/images/species//Dasypolia_templi/thumbnail/brindledochre.jpg","brindledochre.jpg","good"
"../www/images/species//Deilephila_elpenor/1991deilephila_elpenorlarvaik.jpg","1991deilephila_elpenorlarvaik.jpg","bad"
"../www/images/species//Deilephila_elpenor/1991deilephila_elpenorlarvaik2.jpg","1991deilephila_elpenorlarvaik2.jpg","bad"
"../www/images/species//Deilephila_elpenor/elephanthawkmothngd.jpg","elephanthawkmothngd.jpg","good"
"../www/images/species//Deilephila_elpenor/elpenor_larva_greennp.jpg","elpenor_larva_greennp.jpg","bad"
"../www/images/species//Deilephila_elpenor/thumbnail/elephanthawkik.jpg","elephanthawkik.jpg","good"
"../www/images/species//Deilephila_porcellus/1992d_porcelluslarvajh.jpg","1992d_porcelluslarvajh.jpg","bad"
"../www/images/species//Deilephila_porcellus/smallelephanthawk220698.jpg","smallelephanthawk220698.jpg","good"
"../www/images/species//Deilephila_porcellus/thumbnail/smallelephanthawkmothab.jpg","smallelephanthawkmothab.jpg","good"
"../www/images/species//Deileptenia_ribeata/1940d_ribeatanr.jpg","1940d_ribeatanr.jpg","good"
"../www/images/species//Deileptenia_ribeata/satinbeauty.jpg","satinbeauty.jpg","good"
"../www/images/species//Deileptenia_ribeata/thumbnail/1940satinbeautyrl.jpg","1940satinbeautyrl.jpg","good"
"../www/images/species//Deltote_uncula/2412silverhook2.jpg","2412silverhook2.jpg","good"
"../www/images/species//Deltote_uncula/thumbnail/2412d_unculaas.jpg","2412d_unculaas.jpg","good"
"../www/images/species//Dendrolimus_pini/1639d_pinikt.jpg","1639d_pinikt.jpg","good"
"../www/images/species//Dendrolimus_pini/1639d_pinilarvakt.jpg","1639d_pinilarvakt.jpg","bad"
"../www/images/species//Dendrolimus_pini/thumbnail/d_pinirk.jpg","d_pinirk.jpg","good"
"../www/images/species//Diachrysia_chrysitis/2434d_chrysitisik.jpg","2434d_chrysitisik.jpg","good"
"../www/images/species//Diachrysia_chrysitis/2434d_chrysitislarvabs.jpg","2434d_chrysitislarvabs.jpg","bad"
"../www/images/species//Diachrysia_chrysitis/2434d_chrysitispk.jpg","2434d_chrysitispk.jpg","good"
"../www/images/species//Diachrysia_chrysitis/thumbnail/2434diachrysia_chrysitistd.jpg","2434diachrysia_chrysitistd.jpg","good"
"../www/images/species//Diachrysia_chryson/2435d_chrysonbs.jpg","2435d_chrysonbs.jpg","good"
"../www/images/species//Diachrysia_chryson/thumbnail/2435scarceburnishedbrass1.jpg","2435scarceburnishedbrass1.jpg","good"
"../www/images/species//Diacrisia_sannio/thumbnail/2059d_sanniomp.jpg","2059d_sanniomp.jpg","good"
"../www/images/species//Diaphora_mendica/2063muslinmoth.jpg","2063muslinmoth.jpg","good"
"../www/images/species//Diaphora_mendica/2063muslinmothf.jpg","2063muslinmothf.jpg","good"
"../www/images/species//Diaphora_mendica/muslinmothlarva1ik.jpg","muslinmothlarva1ik.jpg","bad"
"../www/images/species//Diaphora_mendica/muslinmothlarvaik.jpg","muslinmothlarvaik.jpg","bad"
"../www/images/species//Diaphora_mendica/thumbnail/2063diaphoramendicapairjp.jpg","2063diaphoramendicapairjp.jpg","good"
"../www/images/species//Diarsia_brunnea/2122_d_brunnea_larva_ngjr.jpg","2122_d_brunnea_larva_ngjr.jpg","bad"
"../www/images/species//Diarsia_brunnea/purpleclaylarvabs.jpg","purpleclaylarvabs.jpg","bad"
"../www/images/species//Diarsia_brunnea/thumbnail/2122purpleclay.jpg","2122purpleclay.jpg","good"
"../www/images/species//Diarsia_dahlii/2121barredchestnutfrl.jpg","2121barredchestnutfrl.jpg","good"
"../www/images/species//Diarsia_dahlii/2121barredchestnutmrl.jpg","2121barredchestnutmrl.jpg","good"
"../www/images/species//Diarsia_dahlii/thumbnail/2121barredchestnutm2rl.jpg","2121barredchestnutm2rl.jpg","good"
"../www/images/species//Diarsia_florida/thumbnail/1537fensquarespotjp.jpg","1537fensquarespotjp.jpg","good"
"../www/images/species//Diarsia_mendica/2120d_mendicacj.jpg","2120d_mendicacj.jpg","good"
"../www/images/species//Diarsia_mendica/thumbnail/2120d_mendicapk.jpg","2120d_mendicapk.jpg","good"
"../www/images/species//Diarsia_rubi/2123d_rubilarvabs.jpg","2123d_rubilarvabs.jpg","bad"
"../www/images/species//Diarsia_rubi/2123diarsiarubiik.jpg","2123diarsiarubiik.jpg","good"
"../www/images/species//Diarsia_rubi/2123smallsquarespotrl.jpg","2123smallsquarespotrl.jpg","good"
"../www/images/species//Diarsia_rubi/thumbnail/2123d_rubibs.jpg","2123d_rubibs.jpg","good"
"../www/images/species//Dicallomera_fascelina/2027d_fascelinalarvamh.jpg","2027d_fascelinalarvamh.jpg","bad"
"../www/images/species//Dicallomera_fascelina/thumbnail/2027d_fascelinanr.jpg","2027d_fascelinanr.jpg","bad"
"../www/images/species//Dichonia_aprilina/2247d_aprilinanp2.jpg","2247d_aprilinanp2.jpg","good"
"../www/images/species//Dichonia_aprilina/thumbnail/2247d_aprilinanp.jpg","2247d_aprilinanp.jpg","good"
"../www/images/species//Dicycla_oo/thumbnail/2315dicyclaoocs.jpg","2315dicyclaoocs.jpg","good"
"../www/images/species//Diloba_caeruleocephala/figureofeight270998.jpg","figureofeight270998.jpg","good"
"../www/images/species//Diloba_caeruleocephala/figureofeightearlyinstar.jpg","figureofeightearlyinstar.jpg","bad"
"../www/images/species//Diloba_caeruleocephala/figureofeightlarva3.jpg","figureofeightlarva3.jpg","bad"
"../www/images/species//Diloba_caeruleocephala/thumbnail/figureofeightngd.jpg","figureofeightngd.jpg","good"
"../www/images/species//Discestra_trifolii/2145thenutmeg.jpg","2145thenutmeg.jpg","bad"
"../www/images/species//Discestra_trifolii/thumbnail/thenutmegtd.jpg","thenutmegtd.jpg","good"
"../www/images/species//Discoloxia_blomeri/thumbnail/1872blomersrivulet2cf.jpg","1872blomersrivulet2cf.jpg","good"
"../www/images/species//Drepana_curvatula/duskyhooktip.jpg","duskyhooktip.jpg","good"
"../www/images/species//Drepana_curvatula/duskyhooktiplarva.jpg","duskyhooktiplarva.jpg","bad"
"../www/images/species//Drepana_curvatula/duskyhooktiplarva2.jpg","duskyhooktiplarva2.jpg","bad"
"../www/images/species//Drepana_curvatula/thumbnail/1649d_curvatulaph.jpg","1649d_curvatulaph.jpg","good"
"../www/images/species//Drepana_falcataria/pebblehooktiplarva.jpg","pebblehooktiplarva.jpg","bad"
"../www/images/species//Drepana_falcataria/thumbnail/1648drepanafalcataria.jpg","1648drepanafalcataria.jpg","good"
"../www/images/species//Drymonia_dodonaea/2014marbledbrownlarvaegf.jpg","2014marbledbrownlarvaegf.jpg","bad"
"../www/images/species//Drymonia_dodonaea/thumbnail/2014marbledbrown.jpg","2014marbledbrown.jpg","bad"
"../www/images/species//Drymonia_ruficornis/2015lunarmarbledbrown.jpg","2015lunarmarbledbrown.jpg","good"
"../www/images/species//Drymonia_ruficornis/2015lunarmarbledbrownlarvagf.jpg","2015lunarmarbledbrownlarvagf.jpg","bad"
"../www/images/species//Drymonia_ruficornis/lunarmarbledbrownrw.jpg","lunarmarbledbrownrw.jpg","good"
"../www/images/species//Drymonia_ruficornis/thumbnail/2015d_ruficornisjd.jpg","2015d_ruficornisjd.jpg","good"
"../www/images/species//Dryobota_labecula/thumbnail/2246adryobota_labeculaph.jpg","2246adryobota_labeculaph.jpg","good"
"../www/images/species//Dryobotodes_eremita/2248brindledgreen.jpg","2248brindledgreen.jpg","good"
"../www/images/species//Dryobotodes_eremita/thumbnail/2248d_eremitanr.jpg","2248d_eremitanr.jpg","good"
"../www/images/species//Dypterygia_scabriuscula/thumbnail/birdswing.jpg","birdswing.jpg","good"
"../www/images/species//Dyscia_fagaria/1969d_fagarialh.jpg","1969d_fagarialh.jpg","good"
"../www/images/species//Dyscia_fagaria/thumbnail/greyscallopedbar.jpg","greyscallopedbar.jpg","good"
"../www/images/species//Dysgonia_algira/2460thepassenger.jpg","2460thepassenger.jpg","good"
"../www/images/species//Dysgonia_algira/thumbnail/2460d_algirarb.jpg","2460d_algirarb.jpg","good"
"../www/images/species//Earias_clorana/2418e_clorana2jw.jpg","2418e_clorana2jw.jpg","good"
"../www/images/species//Earias_clorana/thumbnail/2418e_cloranajw.jpg","2418e_cloranajw.jpg","good"
"../www/images/species//Earias_insulana/2420e_insulanadg2.jpg","2420e_insulanadg2.jpg","bad"
"../www/images/species//Earias_insulana/thumbnail/2420e_insulanadg.jpg","2420e_insulanadg.jpg","good"
"../www/images/species//Ecliptopera_silaceata/1759e_silaceataik.jpg","1759e_silaceataik.jpg","good"
"../www/images/species//Ecliptopera_silaceata/1759e_silaceatalarvabs.jpg","1759e_silaceatalarvabs.jpg","bad"
"../www/images/species//Ecliptopera_silaceata/1759e_silaceatapupabs.jpg","1759e_silaceatapupabs.jpg","bad"
"../www/images/species//Ecliptopera_silaceata/thumbnail/1759smallphoenix.jpg","1759smallphoenix.jpg","good"
"../www/images/species//Ectropis_bistortata/1947_ectropis_bistortatangd.jpg","1947_ectropis_bistortatangd.jpg","good"
"../www/images/species//Ectropis_bistortata/1947_ectropis_bistortatangd2.jpg","1947_ectropis_bistortatangd2.jpg","good"
"../www/images/species//Ectropis_bistortata/1947e_bistortatalarvabs.jpg","1947e_bistortatalarvabs.jpg","bad"
"../www/images/species//Ectropis_bistortata/1947e_bistortatanp.jpg","1947e_bistortatanp.jpg","good"
"../www/images/species//Ectropis_bistortata/1947ectropis_bistortataik.jpg","1947ectropis_bistortataik.jpg","good"
"../www/images/species//Ectropis_bistortata/engrailedlarva.jpg","engrailedlarva.jpg","bad"
"../www/images/species//Ectropis_bistortata/thumbnail/1947e_bistortatabs.jpg","1947e_bistortatabs.jpg","good"
"../www/images/species//Ectropis_crepuscularia/1947_ectropis_bistortatangd.jpg","1947_ectropis_bistortatangd.jpg","good"
"../www/images/species//Ectropis_crepuscularia/1947_ectropis_bistortatangd2.jpg","1947_ectropis_bistortatangd2.jpg","good"
"../www/images/species//Ectropis_crepuscularia/1947e_bistortatalarvabs.jpg","1947e_bistortatalarvabs.jpg","bad"
"../www/images/species//Ectropis_crepuscularia/1947e_bistortatanp.jpg","1947e_bistortatanp.jpg","good"
"../www/images/species//Ectropis_crepuscularia/1947ectropis_bistortataik.jpg","1947ectropis_bistortataik.jpg","good"
"../www/images/species//Ectropis_crepuscularia/engrailedlarva.jpg","engrailedlarva.jpg","bad"
"../www/images/species//Ectropis_crepuscularia/thumbnail/1947e_bistortatabs.jpg","1947e_bistortatabs.jpg","good"
"../www/images/species//Egira_conspicillaris/2181e_conspicillarisms.jpg","2181e_conspicillarisms.jpg","good"
"../www/images/species//Egira_conspicillaris/thumbnail/silvercloudng.jpg","silvercloudng.jpg","good"
"../www/images/species//Eilema_caniola/hoaryfootmanlarva.jpg","hoaryfootmanlarva.jpg","bad"
"../www/images/species//Eilema_caniola/thumbnail/hoaryfootman.jpg","hoaryfootman.jpg","good"
"../www/images/species//Eilema_complana/2047e_complanalarvatb.jpg","2047e_complanalarvatb.jpg","bad"
"../www/images/species//Eilema_complana/thumbnail/scarcefootman.jpg","scarcefootman.jpg","good"
"../www/images/species//Eilema_depressa/2049bufffootman.jpg","2049bufffootman.jpg","bad"
"../www/images/species//Eilema_depressa/2049bufffootman2rl.jpg","2049bufffootman2rl.jpg","good"
"../www/images/species//Eilema_depressa/2049bufffootmanlarvarl.jpg","2049bufffootmanlarvarl.jpg","bad"
"../www/images/species//Eilema_depressa/2049e_depressanp.jpg","2049e_depressanp.jpg","good"
"../www/images/species//Eilema_depressa/bufffootmanlarva.jpg","bufffootmanlarva.jpg","bad"
"../www/images/species//Eilema_depressa/thumbnail/2049bufffootmanrl.jpg","2049bufffootmanrl.jpg","good"
"../www/images/species//Eilema_griseola/dingyfootmanlarva.jpg","dingyfootmanlarva.jpg","bad"
"../www/images/species//Eilema_griseola/thumbnail/2044dingyfootman2.jpg","2044dingyfootman2.jpg","good"
"../www/images/species//Eilema_lurideola/commonfootmanlarva.jpg","commonfootmanlarva.jpg","bad"
"../www/images/species//Eilema_lurideola/commonfootmanlarva2.jpg","commonfootmanlarva2.jpg","bad"
"../www/images/species//Eilema_lurideola/thumbnail/2050eilema_lurideolaik.jpg","2050eilema_lurideolaik.jpg","good"
"../www/images/species//Eilema_pygmaeola/thumbnail/2046pygmyfootman.jpg","2046pygmyfootman.jpg","good"
"../www/images/species//Eilema_sericea/thumbnail/2048eilemasericeajp.jpg","2048eilemasericeajp.jpg","good"
"../www/images/species//Eilema_sororcula/2043orangefootman.jpg","2043orangefootman.jpg","good"
"../www/images/species//Eilema_sororcula/thumbnail/2043e_sororculaab.jpg","2043e_sororculaab.jpg","good"
"../www/images/species//Elaphria_venustula/thumbnail/rosymarbled.jpg","rosymarbled.jpg","good"
"../www/images/species//Electrophaes_corylata/1773e_corylatangr.jpg","1773e_corylatangr.jpg","good"
"../www/images/species//Electrophaes_corylata/1773e_corylatanr.jpg","1773e_corylatanr.jpg","good"
"../www/images/species//Electrophaes_corylata/1773e_corylatanr2.jpg","1773e_corylatanr2.jpg","good"
"../www/images/species//Electrophaes_corylata/thumbnail/brokenbarredcarpet1.jpg","brokenbarredcarpet1.jpg","good"
"../www/images/species//Ematurga_atomaria/commonheath.jpg","commonheath.jpg","good"
"../www/images/species//Ematurga_atomaria/commonheathgf.jpg","commonheathgf.jpg","good"
"../www/images/species//Ematurga_atomaria/thumbnail/commonheath2gf.jpg","commonheath2gf.jpg","good"
"../www/images/species//Emmelia_trabealis/thumbnail/2414spottedsulphur.jpg","2414spottedsulphur.jpg","good"
"../www/images/species//Enargia_paleacea/thumbnail/2313e_paleaceanr.jpg","2313e_paleaceanr.jpg","good"
"../www/images/species//Endromis_versicolora/1644endromisversicolorafemalecs.jpg","1644endromisversicolorafemalecs.jpg","good"
"../www/images/species//Endromis_versicolora/1644kentishgloryeggsgf.jpg","1644kentishgloryeggsgf.jpg","bad"
"../www/images/species//Endromis_versicolora/1644kentishglorygf.jpg","1644kentishglorygf.jpg","good"
"../www/images/species//Endromis_versicolora/thumbnail/1644endromisversicoloramalecs.jpg","1644endromisversicoloramalecs.jpg","good"
"../www/images/species//Ennomos_alniaria/1913e_alniarianr.jpg","1913e_alniarianr.jpg","good"
"../www/images/species//Ennomos_alniaria/canaryshoulderedthorn240898a.jpg","canaryshoulderedthorn240898a.jpg","good"
"../www/images/species//Ennomos_alniaria/thumbnail/1913ennomos_alniariatd.jpg","1913ennomos_alniariatd.jpg","good"
"../www/images/species//Ennomos_autumnaria/largethornngd.jpg","largethornngd.jpg","good"
"../www/images/species//Ennomos_autumnaria/thumbnail/largethorn.jpg","largethorn.jpg","good"
"../www/images/species//Ennomos_fuscantaria/thumbnail/duskythorn.jpg","duskythorn.jpg","good"
"../www/images/species//Ennomos_quercinaria/1912e_quercinarianr.jpg","1912e_quercinarianr.jpg","good"
"../www/images/species//Ennomos_quercinaria/augustthorn.jpg","augustthorn.jpg","good"
"../www/images/species//Ennomos_quercinaria/thumbnail/1912_ennomos_quercinariangd.jpg","1912_ennomos_quercinariangd.jpg","good"
"../www/images/species//Entephria_caesiata/greymountaincarpetbs.jpg","greymountaincarpetbs.jpg","bad"
"../www/images/species//Entephria_caesiata/thumbnail/1744e_caesiataph.jpg","1744e_caesiataph.jpg","good"
"../www/images/species//Entephria_flavicinctata/1743yellowringedcarpetgf.jpg","1743yellowringedcarpetgf.jpg","good"
"../www/images/species//Entephria_flavicinctata/thumbnail/1743yellowringedcarpetrl.jpg","1743yellowringedcarpetrl.jpg","good"
"../www/images/species//Epione_repandaria/1907borderedbeauty.jpg","1907borderedbeauty.jpg","good"
"../www/images/species//Epione_repandaria/thumbnail/borderedbeautyngd.jpg","borderedbeautyngd.jpg","good"
"../www/images/species//Epione_vespertaria/1908darkborderedbeautyf1.jpg","1908darkborderedbeautyf1.jpg","good"
"../www/images/species//Epione_vespertaria/thumbnail/1908darkborderedbeautym1.jpg","1908darkborderedbeautym1.jpg","good"
"../www/images/species//Epirrhoe_alternata/1738_epirrhoe_alternata2ngd.jpg","1738_epirrhoe_alternata2ngd.jpg","good"
"../www/images/species//Epirrhoe_alternata/1738_epirrhoe_alternatangd.jpg","1738_epirrhoe_alternatangd.jpg","good"
"../www/images/species//Epirrhoe_alternata/1738e_alternataeggsbs.jpg","1738e_alternataeggsbs.jpg","bad"
"../www/images/species//Epirrhoe_alternata/1738e_alternataivl.jpg","1738e_alternataivl.jpg","good"
"../www/images/species//Epirrhoe_alternata/1738e_alternatalarva2bs.jpg","1738e_alternatalarva2bs.jpg","bad"
"../www/images/species//Epirrhoe_alternata/1738e_alternatalarvabs.jpg","1738e_alternatalarvabs.jpg","bad"
"../www/images/species//Epirrhoe_alternata/thumbnail/1738e_alternataik.jpg","1738e_alternataik.jpg","good"
"../www/images/species//Epirrhoe_galiata/1740epirrhoegaliataik.jpg","1740epirrhoegaliataik.jpg","good"
"../www/images/species//Epirrhoe_galiata/thumbnail/1740epirrhoegaliata2.jpg","1740epirrhoegaliata2.jpg","good"
"../www/images/species//Epirrhoe_rivata/thumbnail/1739woodcarpet.jpg","1739woodcarpet.jpg","good"
"../www/images/species//Epirrhoe_tristata/1737smallargentandsablegf.jpg","1737smallargentandsablegf.jpg","good"
"../www/images/species//Epirrhoe_tristata/thumbnail/1737smallargentandsablerl.jpg","1737smallargentandsablerl.jpg","good"
"../www/images/species//Epirrita_autumnata/1797autumnalmothlarvagf.jpg","1797autumnalmothlarvagf.jpg","bad"
"../www/images/species//Epirrita_autumnata/1797e_autumnatanr.jpg","1797e_autumnatanr.jpg","good"
"../www/images/species//Epirrita_autumnata/autumnalmoth.jpg","autumnalmoth.jpg","good"
"../www/images/species//Epirrita_autumnata/thumbnail/1797autumnalmoth.jpg","1797autumnalmoth.jpg","good"
"../www/images/species//Epirrita_christyi/1796e_christyinr.jpg","1796e_christyinr.jpg","good"
"../www/images/species//Epirrita_christyi/1796palenovembermoth2rl.jpg","1796palenovembermoth2rl.jpg","good"
"../www/images/species//Epirrita_christyi/thumbnail/1796palenovembermothrl.jpg","1796palenovembermothrl.jpg","good"
"../www/images/species//Epirrita_dilutata/1795novembermothlarvagf.jpg","1795novembermothlarvagf.jpg","bad"
"../www/images/species//Epirrita_dilutata/novembermoth280998.jpg","novembermoth280998.jpg","good"
"../www/images/species//Epirrita_dilutata/thumbnail/1795e_dilutatanr.jpg","1795e_dilutatanr.jpg","good"
"../www/images/species//Epirrita_filigrammaria/thumbnail/1798epirritafiligrammaria.jpg","1798epirritafiligrammaria.jpg","good"
"../www/images/species//Erannis_defoliaria/1935_erannis_defoliariangd2.jpg","1935_erannis_defoliariangd2.jpg","good"
